===== DUPLICATE EXPORT / REDECLARE FAMILY =====
lib/adaptive-deload-recovery-engine.ts(471,17): error TS2323: Cannot redeclare exported variable 'assessRecoveryNeed'.
lib/program-profile-validator.ts(33,15): error TS2484: Export declaration conflicts with exported declaration of 'ValidationSeverity'.
lib/progression-ladders.ts(53,14): error TS2323: Cannot redeclare exported variable 'PROGRESSION_LADDERS'.
lib/progression-ladders.ts(712,14): error TS2323: Cannot redeclare exported variable 'SUBSTITUTION_MAPPINGS'.
lib/progression-ladders.ts(1123,3): error TS2323: Cannot redeclare exported variable 'PROGRESSION_LADDERS'.
lib/progression-ladders.ts(1123,3): error TS2484: Export declaration conflicts with exported declaration of 'PROGRESSION_LADDERS'.
lib/progression-ladders.ts(1124,3): error TS2323: Cannot redeclare exported variable 'SUBSTITUTION_MAPPINGS'.
lib/progression-ladders.ts(1124,3): error TS2484: Export declaration conflicts with exported declaration of 'SUBSTITUTION_MAPPINGS'.
lib/session-load-intelligence.ts(666,14): error TS2323: Cannot redeclare exported variable 'TARGET_LOAD'.
lib/session-load-intelligence.ts(934,3): error TS2323: Cannot redeclare exported variable 'TARGET_LOAD'.
lib/session-load-intelligence.ts(934,3): error TS2484: Export declaration conflicts with exported declaration of 'TARGET_LOAD'.
lib/session-structure-engine.ts(115,17): error TS2323: Cannot redeclare exported variable 'buildEMOMStructure'.
lib/session-structure-engine.ts(216,17): error TS2323: Cannot redeclare exported variable 'buildLadderStructure'.
lib/session-structure-engine.ts(296,17): error TS2323: Cannot redeclare exported variable 'buildPyramidStructure'.
lib/session-structure-engine.ts(350,17): error TS2323: Cannot redeclare exported variable 'buildDensityBlockStructure'.
lib/session-structure-engine.ts(449,17): error TS2323: Cannot redeclare exported variable 'buildShortSessionStructure'.
lib/session-structure-engine.ts(530,17): error TS2323: Cannot redeclare exported variable 'buildSkillMicroSession'.
lib/session-structure-engine.ts(619,17): error TS2323: Cannot redeclare exported variable 'selectSessionStructure'.
lib/session-structure-engine.ts(946,17): error TS2323: Cannot redeclare exported variable 'adjustStructureForEnvelope'.
lib/session-structure-engine.ts(1029,17): error TS2323: Cannot redeclare exported variable 'integrateWeakPointIntoStructure'.
lib/session-structure-engine.ts(1087,17): error TS2323: Cannot redeclare exported variable 'getRecommendedStructureForStyle'.
lib/session-structure-engine.ts(1135,17): error TS2323: Cannot redeclare exported variable 'checkStructureOveruse'.
lib/session-structure-engine.ts(1187,17): error TS2323: Cannot redeclare exported variable 'getStructureCoachingDetails'.
lib/session-structure-engine.ts(1311,3): error TS2323: Cannot redeclare exported variable 'selectSessionStructure'.
lib/session-structure-engine.ts(1311,3): error TS2484: Export declaration conflicts with exported declaration of 'selectSessionStructure'.
lib/session-structure-engine.ts(1312,3): error TS2323: Cannot redeclare exported variable 'buildEMOMStructure'.
lib/session-structure-engine.ts(1312,3): error TS2484: Export declaration conflicts with exported declaration of 'buildEMOMStructure'.
lib/session-structure-engine.ts(1313,3): error TS2323: Cannot redeclare exported variable 'buildLadderStructure'.
lib/session-structure-engine.ts(1313,3): error TS2484: Export declaration conflicts with exported declaration of 'buildLadderStructure'.
lib/session-structure-engine.ts(1314,3): error TS2323: Cannot redeclare exported variable 'buildPyramidStructure'.
lib/session-structure-engine.ts(1314,3): error TS2484: Export declaration conflicts with exported declaration of 'buildPyramidStructure'.
lib/session-structure-engine.ts(1315,3): error TS2323: Cannot redeclare exported variable 'buildDensityBlockStructure'.
lib/session-structure-engine.ts(1315,3): error TS2484: Export declaration conflicts with exported declaration of 'buildDensityBlockStructure'.
lib/session-structure-engine.ts(1316,3): error TS2323: Cannot redeclare exported variable 'buildShortSessionStructure'.
lib/session-structure-engine.ts(1316,3): error TS2484: Export declaration conflicts with exported declaration of 'buildShortSessionStructure'.
lib/session-structure-engine.ts(1317,3): error TS2323: Cannot redeclare exported variable 'buildSkillMicroSession'.
lib/session-structure-engine.ts(1317,3): error TS2484: Export declaration conflicts with exported declaration of 'buildSkillMicroSession'.
lib/session-structure-engine.ts(1318,3): error TS2323: Cannot redeclare exported variable 'adjustStructureForEnvelope'.
lib/session-structure-engine.ts(1318,3): error TS2484: Export declaration conflicts with exported declaration of 'adjustStructureForEnvelope'.
lib/session-structure-engine.ts(1319,3): error TS2323: Cannot redeclare exported variable 'integrateWeakPointIntoStructure'.
lib/session-structure-engine.ts(1319,3): error TS2484: Export declaration conflicts with exported declaration of 'integrateWeakPointIntoStructure'.
lib/session-structure-engine.ts(1320,3): error TS2323: Cannot redeclare exported variable 'getRecommendedStructureForStyle'.
lib/session-structure-engine.ts(1320,3): error TS2484: Export declaration conflicts with exported declaration of 'getRecommendedStructureForStyle'.
lib/session-structure-engine.ts(1321,3): error TS2323: Cannot redeclare exported variable 'checkStructureOveruse'.
lib/session-structure-engine.ts(1321,3): error TS2484: Export declaration conflicts with exported declaration of 'checkStructureOveruse'.
lib/session-structure-engine.ts(1322,3): error TS2323: Cannot redeclare exported variable 'getStructureCoachingDetails'.
lib/session-structure-engine.ts(1322,3): error TS2484: Export declaration conflicts with exported declaration of 'getStructureCoachingDetails'.
lib/skill-progression-graph-engine.ts(1041,17): error TS2323: Cannot redeclare exported variable 'getSkillGraph'.
lib/skill-progression-graph-engine.ts(1048,17): error TS2323: Cannot redeclare exported variable 'getGraphNode'.
lib/skill-progression-graph-engine.ts(1060,17): error TS2323: Cannot redeclare exported variable 'getNextNodes'.
lib/skill-progression-graph-engine.ts(1076,17): error TS2323: Cannot redeclare exported variable 'canProgressToNode'.
lib/skill-progression-graph-engine.ts(1145,17): error TS2323: Cannot redeclare exported variable 'determineGraphPosition'.
lib/skill-progression-graph-engine.ts(1242,17): error TS2323: Cannot redeclare exported variable 'getOrderedNodes'.
lib/skill-progression-graph-engine.ts(1251,17): error TS2323: Cannot redeclare exported variable 'validateGraph'.
lib/skill-progression-graph-engine.ts(1297,3): error TS2323: Cannot redeclare exported variable 'getSkillGraph'.
lib/skill-progression-graph-engine.ts(1297,3): error TS2484: Export declaration conflicts with exported declaration of 'getSkillGraph'.
lib/skill-progression-graph-engine.ts(1298,3): error TS2323: Cannot redeclare exported variable 'getGraphNode'.
lib/skill-progression-graph-engine.ts(1298,3): error TS2484: Export declaration conflicts with exported declaration of 'getGraphNode'.
lib/skill-progression-graph-engine.ts(1299,3): error TS2323: Cannot redeclare exported variable 'getNextNodes'.
lib/skill-progression-graph-engine.ts(1299,3): error TS2484: Export declaration conflicts with exported declaration of 'getNextNodes'.
lib/skill-progression-graph-engine.ts(1300,3): error TS2323: Cannot redeclare exported variable 'canProgressToNode'.
lib/skill-progression-graph-engine.ts(1300,3): error TS2484: Export declaration conflicts with exported declaration of 'canProgressToNode'.
lib/skill-progression-graph-engine.ts(1301,3): error TS2323: Cannot redeclare exported variable 'determineGraphPosition'.
lib/skill-progression-graph-engine.ts(1301,3): error TS2484: Export declaration conflicts with exported declaration of 'determineGraphPosition'.
lib/skill-progression-graph-engine.ts(1302,3): error TS2323: Cannot redeclare exported variable 'getOrderedNodes'.
lib/skill-progression-graph-engine.ts(1302,3): error TS2484: Export declaration conflicts with exported declaration of 'getOrderedNodes'.
lib/skill-progression-graph-engine.ts(1303,3): error TS2323: Cannot redeclare exported variable 'validateGraph'.
lib/skill-progression-graph-engine.ts(1303,3): error TS2484: Export declaration conflicts with exported declaration of 'validateGraph'.
lib/strength-intelligence-engine.ts(99,14): error TS2323: Cannot redeclare exported variable 'STRENGTH_METHOD_PROFILES'.
lib/strength-intelligence-engine.ts(218,14): error TS2323: Cannot redeclare exported variable 'INTENSITY_ZONES'.
lib/strength-intelligence-engine.ts(416,14): error TS2323: Cannot redeclare exported variable 'DEFAULT_FATIGUE_BUDGETS'.
lib/strength-intelligence-engine.ts(1071,3): error TS2323: Cannot redeclare exported variable 'STRENGTH_METHOD_PROFILES'.
lib/strength-intelligence-engine.ts(1071,3): error TS2484: Export declaration conflicts with exported declaration of 'STRENGTH_METHOD_PROFILES'.
lib/strength-intelligence-engine.ts(1072,3): error TS2323: Cannot redeclare exported variable 'INTENSITY_ZONES'.
lib/strength-intelligence-engine.ts(1072,3): error TS2484: Export declaration conflicts with exported declaration of 'INTENSITY_ZONES'.
lib/strength-intelligence-engine.ts(1073,3): error TS2323: Cannot redeclare exported variable 'DEFAULT_FATIGUE_BUDGETS'.
lib/strength-intelligence-engine.ts(1073,3): error TS2484: Export declaration conflicts with exported declaration of 'DEFAULT_FATIGUE_BUDGETS'.
lib/training-principles-engine.ts(1194,3): error TS2484: Export declaration conflicts with exported declaration of 'MethodProfile'.
lib/training-principles-engine.ts(1195,3): error TS2484: Export declaration conflicts with exported declaration of 'MethodRules'.
lib/training-principles-engine.ts(1196,3): error TS2484: Export declaration conflicts with exported declaration of 'SkillMethodCompatibility'.
lib/warmup-intelligence-engine.ts(741,17): error TS2323: Cannot redeclare exported variable 'analyzeSessionJointStress'.
lib/warmup-intelligence-engine.ts(846,17): error TS2323: Cannot redeclare exported variable 'selectWarmupExercises'.
lib/warmup-intelligence-engine.ts(955,17): error TS2323: Cannot redeclare exported variable 'generateIntelligentWarmup'.
lib/warmup-intelligence-engine.ts(1085,17): error TS2323: Cannot redeclare exported variable 'generateCompressedWarmup'.
lib/warmup-intelligence-engine.ts(1121,17): error TS2323: Cannot redeclare exported variable 'getWarmupKnowledgeBubble'.
lib/warmup-intelligence-engine.ts(1132,17): error TS2323: Cannot redeclare exported variable 'generateWarmupExplanation'.
lib/warmup-intelligence-engine.ts(1160,17): error TS2323: Cannot redeclare exported variable 'enhanceWarmupFromGovernor'.
lib/warmup-intelligence-engine.ts(1230,3): error TS2323: Cannot redeclare exported variable 'analyzeSessionJointStress'.
lib/warmup-intelligence-engine.ts(1230,3): error TS2484: Export declaration conflicts with exported declaration of 'analyzeSessionJointStress'.
lib/warmup-intelligence-engine.ts(1231,3): error TS2323: Cannot redeclare exported variable 'selectWarmupExercises'.
lib/warmup-intelligence-engine.ts(1231,3): error TS2484: Export declaration conflicts with exported declaration of 'selectWarmupExercises'.
lib/warmup-intelligence-engine.ts(1232,3): error TS2323: Cannot redeclare exported variable 'generateIntelligentWarmup'.
lib/warmup-intelligence-engine.ts(1232,3): error TS2484: Export declaration conflicts with exported declaration of 'generateIntelligentWarmup'.
lib/warmup-intelligence-engine.ts(1233,3): error TS2323: Cannot redeclare exported variable 'generateCompressedWarmup'.
lib/warmup-intelligence-engine.ts(1233,3): error TS2484: Export declaration conflicts with exported declaration of 'generateCompressedWarmup'.
lib/warmup-intelligence-engine.ts(1234,3): error TS2323: Cannot redeclare exported variable 'getWarmupKnowledgeBubble'.
lib/warmup-intelligence-engine.ts(1234,3): error TS2484: Export declaration conflicts with exported declaration of 'getWarmupKnowledgeBubble'.
lib/warmup-intelligence-engine.ts(1235,3): error TS2323: Cannot redeclare exported variable 'generateWarmupExplanation'.
lib/warmup-intelligence-engine.ts(1235,3): error TS2484: Export declaration conflicts with exported declaration of 'generateWarmupExplanation'.
lib/warmup-intelligence-engine.ts(1236,3): error TS2323: Cannot redeclare exported variable 'enhanceWarmupFromGovernor'.
lib/warmup-intelligence-engine.ts(1236,3): error TS2484: Export declaration conflicts with exported declaration of 'enhanceWarmupFromGovernor'.
lib/weighted-skill-systems-engine.ts(124,14): error TS2323: Cannot redeclare exported variable 'WEIGHTED_SKILL_PROFILES'.
lib/weighted-skill-systems-engine.ts(744,14): error TS2323: Cannot redeclare exported variable 'WEIGHTED_PROGRESSION_LADDERS'.
lib/weighted-skill-systems-engine.ts(998,17): error TS2323: Cannot redeclare exported variable 'checkWeightedSkillPrerequisites'.
lib/weighted-skill-systems-engine.ts(1090,17): error TS2323: Cannot redeclare exported variable 'getTempoRecommendation'.
lib/weighted-skill-systems-engine.ts(1188,17): error TS2323: Cannot redeclare exported variable 'getFrameworkWeightedGuidance'.
lib/weighted-skill-systems-engine.ts(1302,17): error TS2323: Cannot redeclare exported variable 'getWeightedRecommendationsForWeakPoint'.
lib/weighted-skill-systems-engine.ts(1398,14): error TS2323: Cannot redeclare exported variable 'TENDON_SAFETY_RULES'.
lib/weighted-skill-systems-engine.ts(1452,17): error TS2323: Cannot redeclare exported variable 'applyTendonSafetyRules'.
lib/weighted-skill-systems-engine.ts(1524,17): error TS2323: Cannot redeclare exported variable 'generateWeightedSkillExplanation'.
lib/weighted-skill-systems-engine.ts(1593,17): error TS2323: Cannot redeclare exported variable 'getAvailableWeightedSkillsForAthlete'.
lib/weighted-skill-systems-engine.ts(1635,3): error TS2323: Cannot redeclare exported variable 'WEIGHTED_SKILL_PROFILES'.
lib/weighted-skill-systems-engine.ts(1635,3): error TS2484: Export declaration conflicts with exported declaration of 'WEIGHTED_SKILL_PROFILES'.
lib/weighted-skill-systems-engine.ts(1636,3): error TS2323: Cannot redeclare exported variable 'WEIGHTED_PROGRESSION_LADDERS'.
lib/weighted-skill-systems-engine.ts(1636,3): error TS2484: Export declaration conflicts with exported declaration of 'WEIGHTED_PROGRESSION_LADDERS'.
lib/weighted-skill-systems-engine.ts(1637,3): error TS2323: Cannot redeclare exported variable 'TENDON_SAFETY_RULES'.
lib/weighted-skill-systems-engine.ts(1637,3): error TS2484: Export declaration conflicts with exported declaration of 'TENDON_SAFETY_RULES'.
lib/weighted-skill-systems-engine.ts(1638,3): error TS2323: Cannot redeclare exported variable 'checkWeightedSkillPrerequisites'.
lib/weighted-skill-systems-engine.ts(1638,3): error TS2484: Export declaration conflicts with exported declaration of 'checkWeightedSkillPrerequisites'.
lib/weighted-skill-systems-engine.ts(1639,3): error TS2323: Cannot redeclare exported variable 'getTempoRecommendation'.
lib/weighted-skill-systems-engine.ts(1639,3): error TS2484: Export declaration conflicts with exported declaration of 'getTempoRecommendation'.
lib/weighted-skill-systems-engine.ts(1640,3): error TS2323: Cannot redeclare exported variable 'getFrameworkWeightedGuidance'.
lib/weighted-skill-systems-engine.ts(1640,3): error TS2484: Export declaration conflicts with exported declaration of 'getFrameworkWeightedGuidance'.
lib/weighted-skill-systems-engine.ts(1641,3): error TS2323: Cannot redeclare exported variable 'getWeightedRecommendationsForWeakPoint'.
lib/weighted-skill-systems-engine.ts(1641,3): error TS2484: Export declaration conflicts with exported declaration of 'getWeightedRecommendationsForWeakPoint'.
lib/weighted-skill-systems-engine.ts(1642,3): error TS2323: Cannot redeclare exported variable 'applyTendonSafetyRules'.
lib/weighted-skill-systems-engine.ts(1642,3): error TS2484: Export declaration conflicts with exported declaration of 'applyTendonSafetyRules'.
lib/weighted-skill-systems-engine.ts(1643,3): error TS2323: Cannot redeclare exported variable 'generateWeightedSkillExplanation'.
lib/weighted-skill-systems-engine.ts(1643,3): error TS2484: Export declaration conflicts with exported declaration of 'generateWeightedSkillExplanation'.
lib/weighted-skill-systems-engine.ts(1644,3): error TS2323: Cannot redeclare exported variable 'getAvailableWeightedSkillsForAthlete'.
lib/weighted-skill-systems-engine.ts(1644,3): error TS2484: Export declaration conflicts with exported declaration of 'getAvailableWeightedSkillsForAthlete'.
